# type_map_central.csv -- source cluster/annotation -> MaleCNS v1.0 type, for the two central-brain single-cell atlases.
# sources: davie2018 = Davie et al. 2018 Cell 174:982 (GEO GSE107451, 57k-cell 10x metadata `annotation`; Table S2 = mmc2.xlsx);
#          fca2022 = Li et al. 2022 Science 375:eabk2432, Fly Cell Atlas head 10x stringent loom col_attrs/annotation (FBbt terms).
# tier: exact = source label (or its type token) is a MaleCNS type name; alias = documented synonym of one type; fuzzy = the label names a
#       family that MaleCNS splits into several types, selected by the name rule in `rule` (re:regex | list:A|B); class = the label is a cell
#       class, MaleCNS side selected by class/subclass/nt columns or a curated list (`rule`); unmatched = no evidenced correspondence.
# One row per (source_name, malecns_type). n_cells_malecns = MaleCNS cells of that type; n_cells_source = cells/nuclei in the source cluster.
# Sex: davie2018 is mixed-sex (male 27,854 / female 29,048), fca2022 head is mixed (male 47,409 / female 49,105 / mix 4,013); MaleCNS is male.
# Built by scratchpad/build_central_map.py (session 10 NT integration workflow, source key central).
source,source_name,malecns_type,tier,evidence,n_cells_malecns,n_cells_source,rule
davie2018,Tm5c,Tm5c,exact,Table S2 res2 cluster 39 'Dm8/Tm5c' sub-annotation; VGlut 3.91,750,382,exact:Tm5c
davie2018,Tm5ab,Tm5a,fuzzy,Table S2 res2 cluster 41 'Tm5ab' (Konstantinides 2018); rule Tm5a|Tm5b,624,351,list:Tm5a|Tm5b
davie2018,Tm5ab,Tm5b,fuzzy,Table S2 res2 cluster 41 'Tm5ab' (Konstantinides 2018); rule Tm5a|Tm5b,522,351,list:Tm5a|Tm5b
davie2018,Dm8/Dm11,Dm8a,fuzzy,Table S2 res2 cluster 39 sub-annotation 'Dm8/Dm11'; VGlut 4.24; rule Dm8a|Dm8b|Dm11,572,276,list:Dm8a|Dm8b|Dm11
davie2018,Dm8/Dm11,Dm8b,fuzzy,Table S2 res2 cluster 39 sub-annotation 'Dm8/Dm11'; VGlut 4.24; rule Dm8a|Dm8b|Dm11,532,276,list:Dm8a|Dm8b|Dm11
davie2018,Dm8/Dm11,Dm11,fuzzy,Table S2 res2 cluster 39 sub-annotation 'Dm8/Dm11'; VGlut 4.24; rule Dm8a|Dm8b|Dm11,158,276,list:Dm8a|Dm8b|Dm11
davie2018,Dm9,Dm9,exact,Table S2-derived label; VGlut 5.19,273,139,exact:Dm9
davie2018,Pm1/Pm2,Pm1,fuzzy,Table S2 res2 cluster 12 (Erclik 2017); Gad1 3.70; rule Pm1|Pm2a|Pm2b,246,1162,list:Pm1|Pm2a|Pm2b
davie2018,Pm1/Pm2,Pm2a,fuzzy,Table S2 res2 cluster 12 (Erclik 2017); Gad1 3.70; rule Pm1|Pm2a|Pm2b,219,1162,list:Pm1|Pm2a|Pm2b
davie2018,Pm1/Pm2,Pm2b,fuzzy,Table S2 res2 cluster 12 (Erclik 2017); Gad1 3.70; rule Pm1|Pm2a|Pm2b,124,1162,list:Pm1|Pm2a|Pm2b
davie2018,Pm1/Pm2/Pm3,Pm1,fuzzy,Table S2 res2 cluster 48 (Erclik 2017); Gad1 3.44,246,316,list:Pm1|Pm2a|Pm2b|Pm3
davie2018,Pm1/Pm2/Pm3,Pm2a,fuzzy,Table S2 res2 cluster 48 (Erclik 2017); Gad1 3.44,219,316,list:Pm1|Pm2a|Pm2b|Pm3
davie2018,Pm1/Pm2/Pm3,Pm2b,fuzzy,Table S2 res2 cluster 48 (Erclik 2017); Gad1 3.44,124,316,list:Pm1|Pm2a|Pm2b|Pm3
davie2018,Pm1/Pm2/Pm3,Pm3,fuzzy,Table S2 res2 cluster 48 (Erclik 2017); Gad1 3.44,69,316,list:Pm1|Pm2a|Pm2b|Pm3
davie2018,Pm3,,unmatched,"Table S2 res2 cluster 73 'Pm3' (Erclik 2017 markers) but the cluster is glutamatergic (VGlut 3.97, Gad1 0.20) whereas MaleCNS Pm3 is GABA 100% (Pm numbering was reorganised in the Nern 2025 optic-lobe nomenclature) -> name match not trusted",0,82,
davie2018,Pm4,Pm4,exact,Table S2-derived label; Gad1 3.87,168,271,exact:Pm4
davie2018,T2,T2,exact,Table S2 res2 cluster 31 'T2/T3' sub-annotation; MaleCNS also has T2a (not included),1630,507,exact:T2
davie2018,T3,T3,exact,Table S2 res2 cluster 31 'T2/T3' sub-annotation,1940,471,exact:T3
davie2018,T4/T5,T4a,fuzzy,Table S2 res2 cluster 24 (Pankova & Borst 2016); rule ^T[45][a-d],1684,648,re:^T[45][a-d]$
davie2018,T4/T5,T4b,fuzzy,Table S2 res2 cluster 24 (Pankova & Borst 2016); rule ^T[45][a-d],1690,648,re:^T[45][a-d]$
davie2018,T4/T5,T4c,fuzzy,Table S2 res2 cluster 24 (Pankova & Borst 2016); rule ^T[45][a-d],1778,648,re:^T[45][a-d]$
davie2018,T4/T5,T4d,fuzzy,Table S2 res2 cluster 24 (Pankova & Borst 2016); rule ^T[45][a-d],1709,648,re:^T[45][a-d]$
davie2018,T4/T5,T5a,fuzzy,Table S2 res2 cluster 24 (Pankova & Borst 2016); rule ^T[45][a-d],1664,648,re:^T[45][a-d]$
davie2018,T4/T5,T5b,fuzzy,Table S2 res2 cluster 24 (Pankova & Borst 2016); rule ^T[45][a-d],1715,648,re:^T[45][a-d]$
davie2018,T4/T5,T5c,fuzzy,Table S2 res2 cluster 24 (Pankova & Borst 2016); rule ^T[45][a-d],1720,648,re:^T[45][a-d]$
davie2018,T4/T5,T5d,fuzzy,Table S2 res2 cluster 24 (Pankova & Borst 2016); rule ^T[45][a-d],1620,648,re:^T[45][a-d]$
davie2018,C2,C2,exact,Table S2 res2 cluster 65 'C2/C3' sub-annotation; Gad1 2.58,1745,127,exact:C2
davie2018,C3,C3,exact,Table S2 res2 cluster 65 'C2/C3' sub-annotation; Gad1 3.39,1779,219,exact:C3
davie2018,Tm1/TmY8,Tm1,fuzzy,Table S2 res2 cluster 45 'Tm1/TmY8'; MaleCNS v1.0 has no type named TmY8 -> Tm1 only (partial),1777,325,exact:Tm1
davie2018,Lawf1,Lawf1,exact,Table S2 res2 cluster 58 (Chen 2016),361,246,exact:Lawf1
davie2018,Lawf2,Lawf2,exact,Table S2 res2 cluster 72 (Chen 2016),383,173,exact:Lawf2
davie2018,L1,L1,exact,Table S2 sub-clustering of 20 (Kolodziejczyk 2008; Tan 2015),1776,84,exact:L1
davie2018,L2,L2,exact,Table S2 sub-clustering of 20 (Tan 2015),1779,81,exact:L2
davie2018,L3,L3,exact,Table S2 sub-clustering of 20 (Tan 2015),1772,101,exact:L3
davie2018,L4/L5,L4,fuzzy,Table S2 sub-clustering of 20 (Hasegawa 2013; Tan 2015),1769,163,list:L4|L5
davie2018,L4/L5,L5,fuzzy,Table S2 sub-clustering of 20 (Hasegawa 2013; Tan 2015),1787,163,list:L4|L5
davie2018,Lamina_monopolar,L1,fuzzy,Table S2 res2 cluster 20 'L1/L2/L3/L4/L5' (Tan 2015); rule ^L[1-5]$,1776,307,re:^L[1-5]$
davie2018,Lamina_monopolar,L2,fuzzy,Table S2 res2 cluster 20 'L1/L2/L3/L4/L5' (Tan 2015); rule ^L[1-5]$,1779,307,re:^L[1-5]$
davie2018,Lamina_monopolar,L3,fuzzy,Table S2 res2 cluster 20 'L1/L2/L3/L4/L5' (Tan 2015); rule ^L[1-5]$,1772,307,re:^L[1-5]$
davie2018,Lamina_monopolar,L4,fuzzy,Table S2 res2 cluster 20 'L1/L2/L3/L4/L5' (Tan 2015); rule ^L[1-5]$,1769,307,re:^L[1-5]$
davie2018,Lamina_monopolar,L5,fuzzy,Table S2 res2 cluster 20 'L1/L2/L3/L4/L5' (Tan 2015); rule ^L[1-5]$,1787,307,re:^L[1-5]$
davie2018,Photoreceptors,R1-R6,class,"Table S2 res2 cluster 53 (Montell & Rubin 1988); MaleCNS class visual (R1-R6, R7*, R8*)",3377,277,query:klass == 'visual'
davie2018,Photoreceptors,R7R8_unclear,class,"Table S2 res2 cluster 53 (Montell & Rubin 1988); MaleCNS class visual (R1-R6, R7*, R8*)",85,277,query:klass == 'visual'
davie2018,Photoreceptors,R7_unclear,class,"Table S2 res2 cluster 53 (Montell & Rubin 1988); MaleCNS class visual (R1-R6, R7*, R8*)",404,277,query:klass == 'visual'
davie2018,Photoreceptors,R7d,class,"Table S2 res2 cluster 53 (Montell & Rubin 1988); MaleCNS class visual (R1-R6, R7*, R8*)",82,277,query:klass == 'visual'
davie2018,Photoreceptors,R7p,class,"Table S2 res2 cluster 53 (Montell & Rubin 1988); MaleCNS class visual (R1-R6, R7*, R8*)",332,277,query:klass == 'visual'
davie2018,Photoreceptors,R7y,class,"Table S2 res2 cluster 53 (Montell & Rubin 1988); MaleCNS class visual (R1-R6, R7*, R8*)",482,277,query:klass == 'visual'
davie2018,Photoreceptors,R8_unclear,class,"Table S2 res2 cluster 53 (Montell & Rubin 1988); MaleCNS class visual (R1-R6, R7*, R8*)",442,277,query:klass == 'visual'
davie2018,Photoreceptors,R8d,class,"Table S2 res2 cluster 53 (Montell & Rubin 1988); MaleCNS class visual (R1-R6, R7*, R8*)",76,277,query:klass == 'visual'
davie2018,Photoreceptors,R8p,class,"Table S2 res2 cluster 53 (Montell & Rubin 1988); MaleCNS class visual (R1-R6, R7*, R8*)",330,277,query:klass == 'visual'
davie2018,Photoreceptors,R8y,class,"Table S2 res2 cluster 53 (Montell & Rubin 1988); MaleCNS class visual (R1-R6, R7*, R8*)",481,277,query:klass == 'visual'
davie2018,Astrocyte-like,,unmatched,glia,0,1421,
davie2018,Ensheathing_glia,,unmatched,glia,0,1517,
davie2018,Cortex_glia,,unmatched,glia,0,239,
davie2018,Perineurial_glia,,unmatched,glia,0,259,
davie2018,Subperineurial_glia,,unmatched,glia,0,217,
davie2018,Chiasm_glia,,unmatched,glia,0,86,
davie2018,Plasmatocytes,,unmatched,hemocytes,0,329,
fca2022,gamma Kenyon cell,KCg,fuzzy,FCA annotation (FBbt); sNPF-high; rule ^KCg,1,1139,re:^KCg
fca2022,gamma Kenyon cell,KCg-d,fuzzy,FCA annotation (FBbt); sNPF-high; rule ^KCg,206,1139,re:^KCg
fca2022,gamma Kenyon cell,KCg-m,fuzzy,FCA annotation (FBbt); sNPF-high; rule ^KCg,1342,1139,re:^KCg
fca2022,gamma Kenyon cell,KCg-s1,fuzzy,FCA annotation (FBbt); sNPF-high; rule ^KCg,2,1139,re:^KCg
fca2022,gamma Kenyon cell,KCg-s2,fuzzy,FCA annotation (FBbt); sNPF-high; rule ^KCg,2,1139,re:^KCg
fca2022,gamma Kenyon cell,KCg-s3,fuzzy,FCA annotation (FBbt); sNPF-high; rule ^KCg,2,1139,re:^KCg
fca2022,gamma Kenyon cell,KCg-s4,fuzzy,FCA annotation (FBbt); sNPF-high; rule ^KCg,2,1139,re:^KCg
fca2022,alpha/beta Kenyon cell,KCab-c,fuzzy,FCA annotation (FBbt); rule ^KCab,488,525,re:^KCab
fca2022,alpha/beta Kenyon cell,KCab-m,fuzzy,FCA annotation (FBbt); rule ^KCab,536,525,re:^KCab
fca2022,alpha/beta Kenyon cell,KCab-p,fuzzy,FCA annotation (FBbt); rule ^KCab,129,525,re:^KCab
fca2022,alpha/beta Kenyon cell,KCab-s,fuzzy,FCA annotation (FBbt); rule ^KCab,657,525,re:^KCab
fca2022,alpha'/beta' Kenyon cell,KCa'b'-ap1,fuzzy,FCA annotation (FBbt); rule ^KCa'b',199,431,re:^KCa'b'
fca2022,alpha'/beta' Kenyon cell,KCa'b'-ap2,fuzzy,FCA annotation (FBbt); rule ^KCa'b',291,431,re:^KCa'b'
fca2022,alpha'/beta' Kenyon cell,KCa'b'-m,fuzzy,FCA annotation (FBbt); rule ^KCa'b',205,431,re:^KCa'b'
fca2022,Kenyon cell,KC,class,"FCA annotation (FBbt, unresolved KC); MaleCNS class Kenyon_Cell",2,116,query:klass == 'Kenyon_Cell'
fca2022,Kenyon cell,KCa'b'-ap1,class,"FCA annotation (FBbt, unresolved KC); MaleCNS class Kenyon_Cell",199,116,query:klass == 'Kenyon_Cell'
fca2022,Kenyon cell,KCa'b'-ap2,class,"FCA annotation (FBbt, unresolved KC); MaleCNS class Kenyon_Cell",291,116,query:klass == 'Kenyon_Cell'
fca2022,Kenyon cell,KCa'b'-m,class,"FCA annotation (FBbt, unresolved KC); MaleCNS class Kenyon_Cell",205,116,query:klass == 'Kenyon_Cell'
fca2022,Kenyon cell,KCab-c,class,"FCA annotation (FBbt, unresolved KC); MaleCNS class Kenyon_Cell",488,116,query:klass == 'Kenyon_Cell'
fca2022,Kenyon cell,KCab-m,class,"FCA annotation (FBbt, unresolved KC); MaleCNS class Kenyon_Cell",536,116,query:klass == 'Kenyon_Cell'
fca2022,Kenyon cell,KCab-p,class,"FCA annotation (FBbt, unresolved KC); MaleCNS class Kenyon_Cell",129,116,query:klass == 'Kenyon_Cell'
fca2022,Kenyon cell,KCab-s,class,"FCA annotation (FBbt, unresolved KC); MaleCNS class Kenyon_Cell",657,116,query:klass == 'Kenyon_Cell'
fca2022,Kenyon cell,KCg,class,"FCA annotation (FBbt, unresolved KC); MaleCNS class Kenyon_Cell",1,116,query:klass == 'Kenyon_Cell'
fca2022,Kenyon cell,KCg-d,class,"FCA annotation (FBbt, unresolved KC); MaleCNS class Kenyon_Cell",206,116,query:klass == 'Kenyon_Cell'
fca2022,Kenyon cell,KCg-m,class,"FCA annotation (FBbt, unresolved KC); MaleCNS class Kenyon_Cell",1342,116,query:klass == 'Kenyon_Cell'
fca2022,Kenyon cell,KCg-s1,class,"FCA annotation (FBbt, unresolved KC); MaleCNS class Kenyon_Cell",2,116,query:klass == 'Kenyon_Cell'
fca2022,Kenyon cell,KCg-s2,class,"FCA annotation (FBbt, unresolved KC); MaleCNS class Kenyon_Cell",2,116,query:klass == 'Kenyon_Cell'
fca2022,Kenyon cell,KCg-s3,class,"FCA annotation (FBbt, unresolved KC); MaleCNS class Kenyon_Cell",2,116,query:klass == 'Kenyon_Cell'
fca2022,Kenyon cell,KCg-s4,class,"FCA annotation (FBbt, unresolved KC); MaleCNS class Kenyon_Cell",2,116,query:klass == 'Kenyon_Cell'
fca2022,dopaminergic PAM neuron,PAM01,fuzzy,FCA annotation (FBbt); rule ^PAM\d\d,44,288,re:^PAM\d\d$
fca2022,dopaminergic PAM neuron,PAM02,fuzzy,FCA annotation (FBbt); rule ^PAM\d\d,17,288,re:^PAM\d\d$
fca2022,dopaminergic PAM neuron,PAM03,fuzzy,FCA annotation (FBbt); rule ^PAM\d\d,12,288,re:^PAM\d\d$
fca2022,dopaminergic PAM neuron,PAM04,fuzzy,FCA annotation (FBbt); rule ^PAM\d\d,32,288,re:^PAM\d\d$
fca2022,dopaminergic PAM neuron,PAM05,fuzzy,FCA annotation (FBbt); rule ^PAM\d\d,20,288,re:^PAM\d\d$
fca2022,dopaminergic PAM neuron,PAM06,fuzzy,FCA annotation (FBbt); rule ^PAM\d\d,28,288,re:^PAM\d\d$
fca2022,dopaminergic PAM neuron,PAM07,fuzzy,FCA annotation (FBbt); rule ^PAM\d\d,14,288,re:^PAM\d\d$
fca2022,dopaminergic PAM neuron,PAM08,fuzzy,FCA annotation (FBbt); rule ^PAM\d\d,50,288,re:^PAM\d\d$
fca2022,dopaminergic PAM neuron,PAM09,fuzzy,FCA annotation (FBbt); rule ^PAM\d\d,9,288,re:^PAM\d\d$
fca2022,dopaminergic PAM neuron,PAM10,fuzzy,FCA annotation (FBbt); rule ^PAM\d\d,15,288,re:^PAM\d\d$
fca2022,dopaminergic PAM neuron,PAM11,fuzzy,FCA annotation (FBbt); rule ^PAM\d\d,15,288,re:^PAM\d\d$
fca2022,dopaminergic PAM neuron,PAM12,fuzzy,FCA annotation (FBbt); rule ^PAM\d\d,22,288,re:^PAM\d\d$
fca2022,dopaminergic PAM neuron,PAM13,fuzzy,FCA annotation (FBbt); rule ^PAM\d\d,16,288,re:^PAM\d\d$
fca2022,dopaminergic PAM neuron,PAM14,fuzzy,FCA annotation (FBbt); rule ^PAM\d\d,18,288,re:^PAM\d\d$
fca2022,dopaminergic PAM neuron,PAM15,fuzzy,FCA annotation (FBbt); rule ^PAM\d\d,4,288,re:^PAM\d\d$
fca2022,dopaminergic neuron,ATL031,class,"FCA annotation (FBbt), 25 nuclei; MaleCNS side = consensus nt dopamine, non-PAM, non-VNC",2,25,"query:nt == 'dopamine' and not type.str.match('^PAM') and superclass in ['cb_intrinsic','cb_sensory','cb_endocrine','cb_motor','visual_centrifugal','visual_projection','ol_intrinsic','descending_neuron']"
fca2022,dopaminergic neuron,AVLP476,class,"FCA annotation (FBbt), 25 nuclei; MaleCNS side = consensus nt dopamine, non-PAM, non-VNC",2,25,"query:nt == 'dopamine' and not type.str.match('^PAM') and superclass in ['cb_intrinsic','cb_sensory','cb_endocrine','cb_motor','visual_centrifugal','visual_projection','ol_intrinsic','descending_neuron']"
fca2022,dopaminergic neuron,AVLP610,class,"FCA annotation (FBbt), 25 nuclei; MaleCNS side = consensus nt dopamine, non-PAM, non-VNC",2,25,"query:nt == 'dopamine' and not type.str.match('^PAM') and superclass in ['cb_intrinsic','cb_sensory','cb_endocrine','cb_motor','visual_centrifugal','visual_projection','ol_intrinsic','descending_neuron']"
fca2022,dopaminergic neuron,DPM,class,"FCA annotation (FBbt), 25 nuclei; MaleCNS side = consensus nt dopamine, non-PAM, non-VNC",2,25,"query:nt == 'dopamine' and not type.str.match('^PAM') and superclass in ['cb_intrinsic','cb_sensory','cb_endocrine','cb_motor','visual_centrifugal','visual_projection','ol_intrinsic','descending_neuron']"
fca2022,dopaminergic neuron,ExR2,class,"FCA annotation (FBbt), 25 nuclei; MaleCNS side = consensus nt dopamine, non-PAM, non-VNC",4,25,"query:nt == 'dopamine' and not type.str.match('^PAM') and superclass in ['cb_intrinsic','cb_sensory','cb_endocrine','cb_motor','visual_centrifugal','visual_projection','ol_intrinsic','descending_neuron']"
fca2022,dopaminergic neuron,FB1C,class,"FCA annotation (FBbt), 25 nuclei; MaleCNS side = consensus nt dopamine, non-PAM, non-VNC",4,25,"query:nt == 'dopamine' and not type.str.match('^PAM') and superclass in ['cb_intrinsic','cb_sensory','cb_endocrine','cb_motor','visual_centrifugal','visual_projection','ol_intrinsic','descending_neuron']"
fca2022,dopaminergic neuron,FB1H,class,"FCA annotation (FBbt), 25 nuclei; MaleCNS side = consensus nt dopamine, non-PAM, non-VNC",2,25,"query:nt == 'dopamine' and not type.str.match('^PAM') and superclass in ['cb_intrinsic','cb_sensory','cb_endocrine','cb_motor','visual_centrifugal','visual_projection','ol_intrinsic','descending_neuron']"
fca2022,dopaminergic neuron,FB2A,class,"FCA annotation (FBbt), 25 nuclei; MaleCNS side = consensus nt dopamine, non-PAM, non-VNC",4,25,"query:nt == 'dopamine' and not type.str.match('^PAM') and superclass in ['cb_intrinsic','cb_sensory','cb_endocrine','cb_motor','visual_centrifugal','visual_projection','ol_intrinsic','descending_neuron']"
fca2022,dopaminergic neuron,FB4L,class,"FCA annotation (FBbt), 25 nuclei; MaleCNS side = consensus nt dopamine, non-PAM, non-VNC",4,25,"query:nt == 'dopamine' and not type.str.match('^PAM') and superclass in ['cb_intrinsic','cb_sensory','cb_endocrine','cb_motor','visual_centrifugal','visual_projection','ol_intrinsic','descending_neuron']"
fca2022,dopaminergic neuron,FB4M,class,"FCA annotation (FBbt), 25 nuclei; MaleCNS side = consensus nt dopamine, non-PAM, non-VNC",4,25,"query:nt == 'dopamine' and not type.str.match('^PAM') and superclass in ['cb_intrinsic','cb_sensory','cb_endocrine','cb_motor','visual_centrifugal','visual_projection','ol_intrinsic','descending_neuron']"
fca2022,dopaminergic neuron,FB5H,class,"FCA annotation (FBbt), 25 nuclei; MaleCNS side = consensus nt dopamine, non-PAM, non-VNC",2,25,"query:nt == 'dopamine' and not type.str.match('^PAM') and superclass in ['cb_intrinsic','cb_sensory','cb_endocrine','cb_motor','visual_centrifugal','visual_projection','ol_intrinsic','descending_neuron']"
fca2022,dopaminergic neuron,LAL128,class,"FCA annotation (FBbt), 25 nuclei; MaleCNS side = consensus nt dopamine, non-PAM, non-VNC",2,25,"query:nt == 'dopamine' and not type.str.match('^PAM') and superclass in ['cb_intrinsic','cb_sensory','cb_endocrine','cb_motor','visual_centrifugal','visual_projection','ol_intrinsic','descending_neuron']"
fca2022,dopaminergic neuron,LoVC18,class,"FCA annotation (FBbt), 25 nuclei; MaleCNS side = consensus nt dopamine, non-PAM, non-VNC",4,25,"query:nt == 'dopamine' and not type.str.match('^PAM') and superclass in ['cb_intrinsic','cb_sensory','cb_endocrine','cb_motor','visual_centrifugal','visual_projection','ol_intrinsic','descending_neuron']"
fca2022,dopaminergic neuron,LoVC22,class,"FCA annotation (FBbt), 25 nuclei; MaleCNS side = consensus nt dopamine, non-PAM, non-VNC",4,25,"query:nt == 'dopamine' and not type.str.match('^PAM') and superclass in ['cb_intrinsic','cb_sensory','cb_endocrine','cb_motor','visual_centrifugal','visual_projection','ol_intrinsic','descending_neuron']"
fca2022,dopaminergic neuron,PPL101,class,"FCA annotation (FBbt), 25 nuclei; MaleCNS side = consensus nt dopamine, non-PAM, non-VNC",2,25,"query:nt == 'dopamine' and not type.str.match('^PAM') and superclass in ['cb_intrinsic','cb_sensory','cb_endocrine','cb_motor','visual_centrifugal','visual_projection','ol_intrinsic','descending_neuron']"
fca2022,dopaminergic neuron,PPL102,class,"FCA annotation (FBbt), 25 nuclei; MaleCNS side = consensus nt dopamine, non-PAM, non-VNC",2,25,"query:nt == 'dopamine' and not type.str.match('^PAM') and superclass in ['cb_intrinsic','cb_sensory','cb_endocrine','cb_motor','visual_centrifugal','visual_projection','ol_intrinsic','descending_neuron']"
fca2022,dopaminergic neuron,PPL103,class,"FCA annotation (FBbt), 25 nuclei; MaleCNS side = consensus nt dopamine, non-PAM, non-VNC",2,25,"query:nt == 'dopamine' and not type.str.match('^PAM') and superclass in ['cb_intrinsic','cb_sensory','cb_endocrine','cb_motor','visual_centrifugal','visual_projection','ol_intrinsic','descending_neuron']"
fca2022,dopaminergic neuron,PPL104,class,"FCA annotation (FBbt), 25 nuclei; MaleCNS side = consensus nt dopamine, non-PAM, non-VNC",2,25,"query:nt == 'dopamine' and not type.str.match('^PAM') and superclass in ['cb_intrinsic','cb_sensory','cb_endocrine','cb_motor','visual_centrifugal','visual_projection','ol_intrinsic','descending_neuron']"
fca2022,dopaminergic neuron,PPL105,class,"FCA annotation (FBbt), 25 nuclei; MaleCNS side = consensus nt dopamine, non-PAM, non-VNC",2,25,"query:nt == 'dopamine' and not type.str.match('^PAM') and superclass in ['cb_intrinsic','cb_sensory','cb_endocrine','cb_motor','visual_centrifugal','visual_projection','ol_intrinsic','descending_neuron']"
fca2022,dopaminergic neuron,PPL106,class,"FCA annotation (FBbt), 25 nuclei; MaleCNS side = consensus nt dopamine, non-PAM, non-VNC",2,25,"query:nt == 'dopamine' and not type.str.match('^PAM') and superclass in ['cb_intrinsic','cb_sensory','cb_endocrine','cb_motor','visual_centrifugal','visual_projection','ol_intrinsic','descending_neuron']"
fca2022,dopaminergic neuron,PPL107,class,"FCA annotation (FBbt), 25 nuclei; MaleCNS side = consensus nt dopamine, non-PAM, non-VNC",2,25,"query:nt == 'dopamine' and not type.str.match('^PAM') and superclass in ['cb_intrinsic','cb_sensory','cb_endocrine','cb_motor','visual_centrifugal','visual_projection','ol_intrinsic','descending_neuron']"
fca2022,dopaminergic neuron,PPL108,class,"FCA annotation (FBbt), 25 nuclei; MaleCNS side = consensus nt dopamine, non-PAM, non-VNC",2,25,"query:nt == 'dopamine' and not type.str.match('^PAM') and superclass in ['cb_intrinsic','cb_sensory','cb_endocrine','cb_motor','visual_centrifugal','visual_projection','ol_intrinsic','descending_neuron']"
fca2022,dopaminergic neuron,PPL201,class,"FCA annotation (FBbt), 25 nuclei; MaleCNS side = consensus nt dopamine, non-PAM, non-VNC",2,25,"query:nt == 'dopamine' and not type.str.match('^PAM') and superclass in ['cb_intrinsic','cb_sensory','cb_endocrine','cb_motor','visual_centrifugal','visual_projection','ol_intrinsic','descending_neuron']"
fca2022,dopaminergic neuron,PPL202,class,"FCA annotation (FBbt), 25 nuclei; MaleCNS side = consensus nt dopamine, non-PAM, non-VNC",2,25,"query:nt == 'dopamine' and not type.str.match('^PAM') and superclass in ['cb_intrinsic','cb_sensory','cb_endocrine','cb_motor','visual_centrifugal','visual_projection','ol_intrinsic','descending_neuron']"
fca2022,dopaminergic neuron,PPL204,class,"FCA annotation (FBbt), 25 nuclei; MaleCNS side = consensus nt dopamine, non-PAM, non-VNC",2,25,"query:nt == 'dopamine' and not type.str.match('^PAM') and superclass in ['cb_intrinsic','cb_sensory','cb_endocrine','cb_motor','visual_centrifugal','visual_projection','ol_intrinsic','descending_neuron']"
fca2022,dopaminergic neuron,PPM1201,class,"FCA annotation (FBbt), 25 nuclei; MaleCNS side = consensus nt dopamine, non-PAM, non-VNC",4,25,"query:nt == 'dopamine' and not type.str.match('^PAM') and superclass in ['cb_intrinsic','cb_sensory','cb_endocrine','cb_motor','visual_centrifugal','visual_projection','ol_intrinsic','descending_neuron']"
fca2022,dopaminergic neuron,PPM1202,class,"FCA annotation (FBbt), 25 nuclei; MaleCNS side = consensus nt dopamine, non-PAM, non-VNC",4,25,"query:nt == 'dopamine' and not type.str.match('^PAM') and superclass in ['cb_intrinsic','cb_sensory','cb_endocrine','cb_motor','visual_centrifugal','visual_projection','ol_intrinsic','descending_neuron']"
fca2022,dopaminergic neuron,PPM1203,class,"FCA annotation (FBbt), 25 nuclei; MaleCNS side = consensus nt dopamine, non-PAM, non-VNC",2,25,"query:nt == 'dopamine' and not type.str.match('^PAM') and superclass in ['cb_intrinsic','cb_sensory','cb_endocrine','cb_motor','visual_centrifugal','visual_projection','ol_intrinsic','descending_neuron']"
fca2022,dopaminergic neuron,PPM1205,class,"FCA annotation (FBbt), 25 nuclei; MaleCNS side = consensus nt dopamine, non-PAM, non-VNC",2,25,"query:nt == 'dopamine' and not type.str.match('^PAM') and superclass in ['cb_intrinsic','cb_sensory','cb_endocrine','cb_motor','visual_centrifugal','visual_projection','ol_intrinsic','descending_neuron']"
fca2022,dopaminergic neuron,SIP106m,class,"FCA annotation (FBbt), 25 nuclei; MaleCNS side = consensus nt dopamine, non-PAM, non-VNC",2,25,"query:nt == 'dopamine' and not type.str.match('^PAM') and superclass in ['cb_intrinsic','cb_sensory','cb_endocrine','cb_motor','visual_centrifugal','visual_projection','ol_intrinsic','descending_neuron']"
fca2022,octopaminergic/tyraminergic neuron,DNg104,class,"FCA annotation (FBbt), Tdc2+ mixed OA/TA; MaleCNS side = consensus nt octopamine, non-VNC (tyraminergic cells have no MaleCNS label) -> mixed",2,120,"query:nt == 'octopamine' and superclass in ['cb_intrinsic','cb_sensory','cb_endocrine','cb_motor','visual_centrifugal','visual_projection','ol_intrinsic','descending_neuron']"
